          Pi       NnzSnp      SigmaSq            S       ResVar       GenVar     SigmaSqG          hsq 
  0.00876489        24580  0.000349058    -0.122048      7.13173      2.02552      2.94805     0.236729 









  0.00539352        15009  0.000121047    -0.279984       7.9642     0.746202     0.772043    0.0872111 









   0.0049558        13977  0.000104435    -0.300148      7.99061     0.649878     0.641248    0.0759533 






   0.0133742        37790  5.05703e-05    0.0261919      8.03784     0.644821     0.635617    0.0753624 









   0.0133868        37565  4.98213e-05    0.0344998      8.02306     0.613268     0.618146    0.0716747 









   0.0134643        37920   4.6972e-05    0.0371826      8.06566     0.598521     0.590759    0.0699511 









   0.0133823        37708  5.01147e-05    0.0648591      8.05837      0.60505     0.608572    0.0707142 









   0.0131891        37172  4.99258e-05    0.0685645      8.05784     0.606176     0.596585    0.0708458 









   0.0134683        37954  4.97492e-05    0.0607166      7.99248      0.60953     0.608538    0.0712378 









   0.0135906        38620  5.09144e-05    0.0601456       8.0197     0.653742     0.642202     0.076405 









   0.0139369        39321  4.81957e-05    0.0633826      7.98634     0.623705     0.616725    0.0728944 









   0.0141435        39962  4.81452e-05    0.0658716      7.98516     0.633101     0.622278    0.0739925 









   0.0137294        38828  5.14592e-05    0.0579388      7.98222     0.660688     0.648878    0.0772168 









   0.0137752        38309  5.09469e-05    0.0731573      8.01477      0.62838     0.614713    0.0734409 









   0.0138083        38899  4.99444e-05    0.0697716      7.99019     0.631397     0.625676    0.0737934 









   0.0136955        38236  5.09204e-05    0.0654296      8.01956     0.640133     0.629885    0.0748144 









   0.0137476        38851  5.04478e-05    0.0585672       8.0328      0.64221     0.633496    0.0750571 









   0.0142145        39868  4.97119e-05       0.0666      7.96938     0.653137       0.6351    0.0763343 









   0.0143244        40640  4.81584e-05    0.0477111      8.01395     0.654398     0.646046    0.0764816 









   0.0142317        40356   4.8501e-05     0.033462      7.99412     0.660776     0.651601    0.0772271 









   0.0139314        39304  4.63754e-05    0.0296774      8.03422     0.615913     0.602527    0.0719838 









   0.0140271        39205  4.72301e-05    0.0424166      8.03579     0.610427     0.612244    0.0713426 









   0.0142075        40153  4.53131e-05    0.0299522      8.03295     0.608366     0.606403    0.0711018 









   0.0138238        39082   4.8502e-05    0.0464856      8.03843     0.621129     0.618257    0.0725934 









   0.0137346        38638   5.0572e-05    0.0463801      7.99158     0.653335     0.642122    0.0763575 









    0.013617        38099  5.19509e-05    0.0550357      7.95725     0.654342     0.648197    0.0764751 









   0.0136759        38599  5.20489e-05    0.0408577      8.00041      0.64105     0.666839    0.0749217 









   0.0136582        38482   4.9652e-05    0.0430833      7.97854      0.64865     0.630951    0.0758099 









    0.013316        37499   5.0059e-05    0.0359556      8.00188     0.617226     0.616903    0.0721372 









   0.0135341        37958   4.9207e-05     0.033359      8.03777     0.633237      0.62046    0.0740085 









   0.0135758        38300  5.04645e-05    0.0548469      8.04419     0.634984      0.62936    0.0742126 









    0.013218        37022  5.00653e-05    0.0542202      8.06945     0.613245     0.608813    0.0716719 









    0.013117        36572  4.90248e-05    0.0462347      8.01968     0.600343     0.589931    0.0701641 









   0.0129988        36758  5.14109e-05    0.0521225       8.0183     0.629169     0.617104     0.073533 









   0.0128818        36266   5.2238e-05    0.0513362      8.03182     0.628543     0.619578    0.0734599 









   0.0128003        35727  5.49692e-05     0.049878      8.07233     0.648312     0.638759    0.0757704 









   0.0126086        35245  5.59022e-05    0.0277089      8.03362     0.655017     0.653671     0.076554 









   0.0127703        35749  5.22411e-05    0.0227612      8.03081     0.625251     0.621224    0.0730751 









   0.0130488        36342   5.4177e-05   0.00901274      7.98716     0.666562     0.663219    0.0779033 









   0.0129778        36360  5.06361e-05   0.00229554      8.01982     0.627826     0.610634    0.0733761 









   0.0128463        36319  5.11338e-05  -0.00862441      7.99843     0.641971     0.631708    0.0750293 









   0.0126731        36012   4.8869e-05   0.00395418      8.03184     0.610729     0.598674    0.0713779 









   0.0130878        36781  5.15283e-05    0.0322005      8.07336     0.636623      0.63132    0.0744043 









    0.013336        37880  4.99911e-05    0.0229779      7.98847     0.646764     0.628285    0.0755895 









   0.0134255        37898   4.7937e-05    0.0248502      8.02927     0.607793     0.606716    0.0710348 









   0.0133964        37837  5.09178e-05    0.0464436      8.01394     0.645542     0.638155    0.0754466 









    0.014114        39571  4.84599e-05    0.0241442      7.99314     0.639771     0.640087    0.0747722 









   0.0138635        38845  4.93294e-05    0.0200625      8.00883     0.647032      0.63587    0.0756207 









   0.0136978        38191  4.84492e-05    0.0337127      8.02577     0.626492     0.613416    0.0732202 









   0.0137079        38682  4.96249e-05    0.0566351      8.05154     0.629019      0.62771    0.0735156 









   0.0137583        38604   4.5739e-05    0.0423279      8.05746     0.588253     0.579997    0.0687511 









   0.0140978        39281  4.57394e-05    0.0453397      8.02436     0.600376     0.586097     0.070168 









   0.0143133        40380   4.6978e-05    0.0725559      7.97468     0.617739     0.607877    0.0721972 









   0.0135857        38358  4.74678e-05    0.0803817      8.06861     0.585941     0.585115    0.0684808 









   0.0141476        39995  4.63392e-05    0.0670559      8.04015      0.60403     0.596763     0.070595 









   0.0137368        38856  4.70561e-05    0.0567752      7.98577     0.601873      0.59623    0.0703429 









   0.0139213        39076  4.74655e-05    0.0575392      8.01997      0.61312     0.601275    0.0716574 









   0.0145695        40620  4.79565e-05    0.0471611      8.00294     0.654314     0.640765    0.0764718 









   0.0148261        41710  4.73441e-05    0.0399272       8.0441     0.665205      0.65479    0.0777447 









    0.014507        40546   4.7496e-05    0.0349998      7.98423     0.645193     0.646082    0.0754059 









   0.0143554        40871  4.60564e-05    0.0136561      8.01583     0.634057     0.628087    0.0741044 









   0.0151268        42185  4.65248e-05     0.032153      7.98179     0.652005      0.64055     0.076202 









    0.015102        42333  4.48621e-05    0.0390452      8.02987     0.643584     0.626093    0.0752178 









   0.0157417        44035  4.34335e-05    0.0263649      7.94827     0.639082     0.632645    0.0746916 









   0.0156031        44492  4.40511e-05    0.0314725      8.02346     0.655941     0.651689     0.076662 









   0.0161844        45379  4.36804e-05    0.0310892       7.9851     0.673121     0.663026    0.0786698 









   0.0159538        44582  4.28675e-05    0.0565578      8.00191     0.629422     0.625149    0.0735627 









    0.016181        45053  3.93142e-05     0.030143      7.99269     0.599965     0.588051    0.0701199 









   0.0169114        47322  4.10926e-05    0.0486485      7.95992     0.644517     0.637294    0.0753269 









   0.0162076        45424  4.28219e-05    0.0487244      8.04674     0.648833     0.645515    0.0758313 









   0.0165027        46435  4.36317e-05    0.0491555       7.9843     0.656874     0.659645     0.076771 









   0.0168848        46827  4.31136e-05    0.0314161      7.97342     0.662546     0.665513    0.0774339 









   0.0170028        47280  4.26578e-05    0.0464577      7.95204     0.659275     0.664565    0.0770516 









   0.0172844        48603  4.18933e-05    0.0482939       7.9829     0.676033     0.658503    0.0790102 









   0.0169288        47573  4.29867e-05     0.042933      7.97636     0.664603     0.682402    0.0776744 









    0.016972        47509  4.27557e-05    0.0392283      7.97474      0.67291     0.668268    0.0786453 









   0.0162005        45544  4.39858e-05    0.0319132      7.94889     0.668131     0.666092    0.0780867 









   0.0160804        45381   4.3077e-05    0.0194778      8.00738     0.654833     0.654204    0.0765325 









   0.0163749        46152  4.13909e-05    0.0192862      7.96966     0.652461     0.637298    0.0762553 









   0.0173824        48622  4.02399e-05    0.0192862        8.021      0.65584     0.619577    0.0766502 









   0.0172485        48599  4.10239e-05    0.0198602      7.97706      0.66996     0.671243    0.0783004 









   0.0169031        47954  4.14209e-05    0.0348751      7.98441     0.679213     0.661674    0.0793818 









   0.0165301        46610  3.89762e-05    0.0377369      8.02486     0.601173     0.600218    0.0702611 









   0.0168453        47405  3.91218e-05     0.033587      8.10082     0.625871     0.610133    0.0731476 









    0.017058        48085  4.08808e-05     0.033587      8.01887     0.650285     0.637565     0.076001 









   0.0175084        49323  3.88876e-05    0.0360088      8.04579      0.64598     0.625426    0.0754978 









   0.0177132        49295  3.87443e-05    0.0360088      7.98916     0.642661     0.623122    0.0751099 









   0.0172472        48748  3.95905e-05    0.0436885       7.9687     0.628946     0.633399     0.073507 









   0.0173995        48949   4.1597e-05    0.0376846      7.99825     0.678431     0.670327    0.0792904 









   0.0177523        50138  4.08972e-05    0.0348302      7.96586     0.688066     0.678239    0.0804166 









   0.0179262        50419  3.88569e-05   0.00982887      8.03098     0.664306     0.660872    0.0776396 









   0.0180308        50743   3.9077e-05    0.0150625      7.94958     0.680307     0.671049    0.0795098 









   0.0178802        50013  3.81683e-05     0.016834      8.02589     0.637773     0.636485    0.0745387 









   0.0182209        51669  3.82698e-05    0.0144471      7.96834      0.66068     0.662407    0.0772158 









   0.0178562        50545  3.64069e-05    0.0127756      7.97875     0.636259      0.61906    0.0743617 









   0.0177218        50019  3.68277e-05   0.00593193      8.00409     0.644171     0.627269    0.0752864 









   0.0177467        50408  3.65052e-05    0.0309968      8.05412     0.606503     0.611936    0.0708841 









   0.0178532        49967  3.78815e-05    0.0490138      8.02157     0.620089     0.619992    0.0724718 









   0.0175162        49300  3.88911e-05     0.106532      8.05056     0.600119     0.597776    0.0701379 









   0.0176829        50123  3.95841e-05     0.111314      8.02054     0.634595     0.625932    0.0741673 









   0.0181563        50954  4.09825e-05     0.141123      7.99794     0.650338     0.638729    0.0760071 









    0.017712        49855  4.09848e-05      0.13264      8.02096     0.635108     0.631775    0.0742272 









   0.0173178        48888  4.05302e-05      0.12945      8.02416      0.62039     0.614046     0.072507 









   0.0172939        49210  4.22615e-05     0.136226      7.99343     0.645497     0.638596    0.0754413 









   0.0175093        49147  4.07711e-05     0.139931      8.01756     0.621564     0.617363    0.0726442 









   0.0174584        49416  4.08313e-05     0.154684      8.05022     0.616327       0.6113    0.0720321 









   0.0173638        49211   4.1736e-05     0.128008      8.01333     0.642382     0.634623    0.0750773 









   0.0170501        47911  4.27449e-05     0.132598       8.0165     0.632135     0.631648    0.0738797 









   0.0165768        46787  4.38973e-05     0.121544      8.04474     0.647063     0.640679    0.0756244 









   0.0168696        47730  4.37056e-05     0.117949      8.02053     0.654567     0.652577    0.0765014 









   0.0171139        48022  4.34119e-05     0.129275      8.00345     0.641846     0.645183    0.0750147 









   0.0170765        48104  4.48747e-05     0.132021      8.00323     0.668422     0.665944    0.0781207 









   0.0169522        48101  4.31692e-05     0.130693      7.99519     0.649171     0.643427    0.0758707 









   0.0172265        48435  4.34152e-05     0.123574       7.9946     0.643199     0.651903    0.0751728 









   0.0169834        47644  4.24442e-05     0.117472      7.98497     0.643745     0.628166    0.0752366 









   0.0164615        46474  4.30959e-05    0.0999801      7.97016      0.64265     0.635068    0.0751086 









   0.0164018        45831  4.30043e-05    0.0633816      7.99347     0.648438     0.634019    0.0757851 









   0.0166881        46600  4.30054e-05    0.0879004      8.00656     0.639674     0.634798    0.0747609 









   0.0165101        46531   4.1387e-05    0.0598674      7.96027     0.627332     0.627268    0.0733184 









   0.0166679        47062  4.23742e-05    0.0539652      7.94308     0.656542     0.649234    0.0767322 









   0.0165612        46231  4.00951e-05    0.0344505      8.04136     0.612882     0.612888    0.0716295 









   0.0165529        46592  3.96563e-05    0.0288831      8.02581     0.619792     0.610923    0.0724371 









     0.01686        46988  3.89421e-05     0.026944      8.05613     0.618753     0.610616    0.0723157 









    0.016967        47963  3.85393e-05     0.020389      8.00605     0.631857     0.621749    0.0738472 









   0.0168265        46989  3.99868e-05    0.0234899      8.00565     0.627988     0.626861    0.0733951 









   0.0166605        46881  4.24628e-05    0.0246785       8.0218     0.672054     0.665736    0.0785452 









   0.0164477        46512  4.36164e-05    0.0207174      7.96198     0.672438     0.677512    0.0785901 









   0.0156133        43758  4.36057e-05   -0.0015499      8.00755     0.653577     0.649992    0.0763857 









   0.0159442        44652  4.39727e-05  -0.00773149      7.97738     0.667134     0.671219    0.0779701 









   0.0161083        45206  4.33276e-05  1.78348e-06      8.01622     0.675408     0.667684    0.0789372 









    0.015836        44908  4.28175e-05  -0.00999715      7.92798     0.660645     0.652139    0.0772117 









   0.0160438        45094  4.29577e-05   -0.0312297      7.99367      0.67464     0.671613    0.0788474 









    0.015757        44289  4.13208e-05   -0.0362676      8.04755     0.642286     0.635804    0.0750661 









   0.0154909        43697  4.17665e-05   -0.0435588      8.00846      0.64044      0.64058    0.0748504 









   0.0152354        42910  4.16899e-05   -0.0258073      7.97679     0.621653     0.613083    0.0726546 









   0.0153338        43338  4.45485e-05   -0.0165537      7.97783     0.649656     0.662044    0.0759274 









    0.015106        42704  4.41183e-05   -0.0119702      7.97847     0.636608     0.645851    0.0744025 









   0.0154287        43513  4.33674e-05    -0.038593       8.0518     0.653639     0.655876    0.0763929 









   0.0149158        42060  4.51197e-05   -0.0237122      8.01614     0.656588     0.654983    0.0767376 









   0.0149049        42057  4.50064e-05   -0.0156659      7.97352     0.656419     0.650292    0.0767178 









    0.014437        40143  4.70219e-05    -0.011373      8.06422     0.649952     0.644513    0.0759621 









   0.0143771        40623  4.43867e-05   -0.0320495      7.98463     0.624284     0.620786    0.0729621 









    0.014256        40318  4.59579e-05   -0.0364235      7.98362     0.653658      0.64291    0.0763951 









     0.01386        38742  4.72155e-05   -0.0495724      8.00643     0.634858     0.643723     0.074198 









   0.0139114        39069  4.87394e-05   -0.0446156      8.00858     0.675987     0.670423    0.0790048 









   0.0139705        39245  4.85154e-05    -0.091075      7.96082     0.695238     0.693788    0.0812548 









    0.013689        38072  4.79868e-05    -0.106795      7.97883     0.683447     0.672452    0.0798767 









   0.0135111        37963   4.6222e-05   -0.0906109      7.98616     0.653648     0.636119     0.076394 









   0.0133538        37657  4.56786e-05   -0.0727888      8.04395     0.622078     0.615723    0.0727043 
